social_network,outbound_post,status,account,account_type,author_name,campaign_name,permalink,scheduledtime,publishedtime,tags,published_date,day_of_week,time_of_day,events_outbound_message,media_format_outbound_message,related_product_outbound_message,msft_learn_product_program_outbound_message,c_641deea526668532c520df4c,msft_learn_content_owner_outbound_message,msft_learn_primary_audience_outbound_message,primary_objective_outbound_message,media_type,permalink_1,account_1,msft_learn_approvers_outbound_message,msft_learn_pillar_outbound_message,msft_learn_cta_outbound_message,gdc_impressions_sum,gdc_total_engagements_sum,post_likes_and_reactions_sum,post_comments_sum,post_shares_sum,estimated_clicks_sum,gdc_total_engagement_views_sum,count_of_positive_comments_sum,count_of_neutral_comments_sum,count_of_negative_comments_sum,followers_at_post_time_sum,instagram_business_post_impressions_sum,x_poll_votes_sum,stories_alcance,stories_visitas_perfil,stories_navegacao,ER,ER w/o swipes,Week
Instagram,You probably have the skills; you just haven’t been taught how to talk about them. Save this to come back to before your next interview.,SENT,microsoftlearn,INSTAGRAM,Emma Casey,MSFT Learn | AON (Universal),https://www.instagram.com/p/DXuJN70lKXS/,2026-04-29 13:00:00,2026-04-29 13:00:04,,04-29-2026 13:00,Wednesday,13:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,General,,Carousel,https://www.instagram.com/p/DXuJN70lKXS/,microsoftlearn,,Educational,,4856,115,75,0,1,0,115,0,0,0,127343,0,,,,,2.37,2.37,202604-W5
Instagram,"Before you dive deep into Azure, get the basics down. That little bit of clarity can save you time, improve workflows, reduce mistakes, and give you way more confidence.",SENT,microsoftlearn,INSTAGRAM,Emma Casey,MSFT Learn | AON (Universal),https://www.instagram.com/p/DW1UCNHlLd_/,2026-04-07 10:00:00,2026-04-07 10:00:16,,04-07-2026 10:00,Tuesday,10:00,, , ,Other, ,MSFT Learn | Microsoft created,IT Pro,,Carousel,https://www.instagram.com/p/DW1UCNHlLd_/,microsoftlearn,,Educational,,5020,65,55,1,1,0,65,1,0,0,123420,0,,,,,1.29,1.29,202604-W1
Instagram,"Reclaim your focus and leave the workflow automation and rapid response to the Security Copilot agents. There’s a variety of others built to automate, accelerate, and support defenders. Find the ones that fit your environment.",SENT,microsoftlearn,INSTAGRAM,Emma Casey,MSFT Learn | AON (Universal),https://www.instagram.com/p/DW4o5Mykt-E/,2026-04-08 17:00:00,2026-04-08 17:00:19,,04-08-2026 17:00,Wednesday,17:00,, , ,Copilot, ,MSFT Learn | Microsoft created,Biz User,,Carousel,https://www.instagram.com/p/DW4o5Mykt-E/,microsoftlearn,,Educational,,5039,76,65,1,1,0,76,1,0,0,123566,0,,,,,1.51,1.51,202604-W2
Instagram,Wrapping up with part 3 of our AI A-Z Glossary. Save all 3 parts as a quick reference!,SENT,microsoftlearn,INSTAGRAM,Emma Casey,MSFT Learn | AON (Universal),https://www.instagram.com/p/DXHdwsXmQ45/,2026-04-14 11:11:19,2026-04-14 11:11:48,,04-14-2026 11:11,Tuesday,11:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,General,,Carousel,https://www.instagram.com/p/DXHdwsXmQ45/,microsoftlearn,,Educational,,5092,118,64,4,20,0,118,2,2,0,124962,0,,,,,2.32,2.32,202604-W2
X,"What does a Security Copilot agent actually do?

Think of it as something that can look at a security situation and act on it, not just describe it.

Instead of only surfacing alerts, these agents can:

• Access the right data with permissions in place
• Analyze what’s happening across your environment
• Suggest or take action based on that context

The goal is to help teams respond faster and with more clarity.

",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2042165623979970798,2026-04-09 05:00:00,2026-04-09 05:00:01,,04-09-2026 05:00,Thursday,05:00,, , ,Copilot, ,MSFT Learn | Microsoft created,Biz User,,Text,https://twitter.com/MicrosoftLearn/status/2042165623979970798,Microsoft Learn,,Educational,,5218,82,68,6,8,0,82,2,3,1,484631,0,,,,,1.57,1.57,202604-W2
LinkedIn,"Learning a lot but not sure where it all fits? Whether it’s training, labs, community discussions, or even gym days, building skills becomes much more sustainable when it fits your weekly rhythm. Training Services Partners meets you where you are and works with your schedule.

Learn more: https://learn.microsoft.com/en-us/training/training-services-partners?wt.mc_id=tsp_linkedin_organicsocial_wwl",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7453185939838902272,2026-04-23 17:00:00,2026-04-23 17:00:02,,04-23-2026 17:00,Thursday,17:00,, , ,Other, ,MSFT Learn | Agency (Dojo) created,Biz User,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7453185939838902272,Microsoft Learn,,Informational,Microsoft Learn,5319,165,59,0,9,74,165,0,0,0,1140604,0,,,,,3.1,3.1,202604-W4
X,"Building AI skills shouldn’t feel complicated—or like you need five different tabs open to keep track.
Here’s what’s new in AI Skills Navigator, based on what learners and team leaders asked for most:

• More structure (and visibility) for learning paths, with real‑time progress tracking (smarter skilling playlists)
• Learn when it works for you, then pick up right where you left off (more flexible skilling sessions)
• Quickly find instructor‑led options near you that match your needs (Training Services Partners discovery)
• A better way to show applied AI capability (not just knowledge) (integrated credentials)

If you’re building AI skills for yourself or helping a team level up, take a look at what’s new 👇
https://aka.ms/ASNBlogSeries2_X",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2046302883881050553,2026-04-20 15:00:00,2026-04-20 15:00:00,,04-20-2026 15:00,Monday,15:00,, , ,Blog, ,MSFT Learn | Microsoft created,General,,Photo,https://twitter.com/MicrosoftLearn/status/2046302883881050553,Microsoft Learn,,Informational,Other,5332,185,100,6,14,88,185,5,0,1,493500,0,,,,,3.47,3.47,202604-W3
Threads,"If you’re not using it, you’re losing it.
Here’s how to make learning stick:
1. Use it in real work
2. Revisit it later
3. Teach it to someone else",SENT,microsoftlearn,THREADS,Emma Casey,MSFT Learn | AON (Universal),https://www.threads.com/@microsoftlearn/post/DXb1c9zlJiU,2026-04-22 09:03:19,2026-04-22 09:03:39,,04-22-2026 09:03,Wednesday,09:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,General,,Text,https://www.threads.com/@microsoftlearn/post/DXb1c9zlJiU,microsoftlearn,,Conversation,,5365,28,21,4,3,0,28,1,3,0,15238,0,,,,,0.52,0.52,202604-W4
Instagram,Prepping for an IT interview? Start here. Let us know in the comments what other subjects you’d like us to cover.,SENT,microsoftlearn,INSTAGRAM,Emma Casey,MSFT Learn | AON (Universal),https://www.instagram.com/p/DXJ4W9tk_6q/,2026-04-15 09:42:11,2026-04-15 09:42:31,,04-15-2026 09:42,Wednesday,09:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,IT Pro,,Carousel,https://www.instagram.com/p/DXJ4W9tk_6q/,microsoftlearn,,Educational,,5373,132,70,2,12,0,132,0,1,1,125263,0,,,,,2.46,2.46,202604-W3
X,"Ops managers know small improvements compound fast. Vibe coding helps build them.

Here are 3 tools teams are shipping:
1. SOP generator with version control
2. Intake portal that auto-routes requests
3. Weekly review pack: KPIs, incidents, and risks, all assembled automatically
",SENT,Microsoft Learn,TWITTER,Marlon Zanatti,MSFT Learn | Business Users (Universal),https://twitter.com/MicrosoftLearn/status/2045502610438803926,2026-04-18 10:00:00,2026-04-18 10:00:00,,04-18-2026 10:00,Saturday,10:00,, , ,AI Skills Navigator (AISN), ,MSFT Learn | Microsoft created,Biz User,,Text,https://twitter.com/MicrosoftLearn/status/2045502610438803926,Microsoft Learn,,Educational,ASN,5378,98,81,8,9,0,98,5,2,1,493186,0,,,,,1.82,1.82,202604-W3
Instagram,"Same prompt, different answer? It comes down to one thing: what Copilot is grounded in, work or web.",SENT,microsoftlearn,INSTAGRAM,Emma Casey,MSFT Learn | AON (Universal),https://www.instagram.com/p/DXNY4-MEsUc/,2026-04-17 09:00:00,2026-04-17 09:00:05,,04-17-2026 09:00,Friday,09:00,, , ,Copilot, ,MSFT Learn | Microsoft created,Biz User,,Carousel,https://www.instagram.com/p/DXNY4-MEsUc/,microsoftlearn,,Educational,,5382,118,85,0,11,0,118,0,0,0,125690,0,,,,,2.19,2.19,202604-W3
Threads,"Having trouble maintaining your code? Make it easier for yourself:
• Keep functions small
• Name things clearly
• Avoid clever shortcuts",SENT,microsoftlearn,THREADS,Marlon Zanatti,MSFT Learn | AON (Universal),https://www.threads.com/@microsoftlearn/post/DXSLF37GHQR,2026-04-18 15:00:00,2026-04-18 15:00:20,,04-18-2026 15:00,Saturday,15:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,Developer,,Text,https://www.threads.com/@microsoftlearn/post/DXSLF37GHQR,microsoftlearn,,Conversation,,5466,21,16,2,3,0,21,1,1,0,15182,0,,,,,0.38,0.38,202604-W3
LinkedIn,"You use machine learning every day, even if you don’t realize it. It’s the part of AI that learns from data instead of relying on hand‑coded rules.

The lifecycle shows how it all comes together, from defining the task to monitoring the model.

Machine learning powers core tasks like numerical prediction, classification, and clustering, and it unlocks real value through predictive analytics, personalization, and automation.

Where do you see machine learning making the biggest impact next?",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | AON (Universal),https://www.linkedin.com/feed/update/urn:li:share:7450286881910669313,2026-04-15 17:00:00,2026-04-15 17:00:12,,04-15-2026 17:00,Wednesday,17:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,Biz User,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7450286881910669313,Microsoft Learn,,Educational,,5491,245,147,5,21,0,245,4,1,0,1131885,0,,,,,4.46,4.46,202604-W3
X,"Don’t hold yourself back from the opportunities ahead. Microsoft Certifications span roles, levels, and career paths, helping you validate the skills that power today’s most in‑demand, AI‑driven jobs.
Build the skills and advance in your career: https://aiskillsnavigator.microsoft.com/credentials/?UTM_Source=Credentials_social&UTM_Medium=social&UTM_Campaign=X",SENT,Microsoft Learn,TWITTER,Marlon Zanatti,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2045306316348895560,2026-04-17 21:00:00,2026-04-17 21:00:00,,04-17-2026 21:00,Friday,21:00,, , ,Microsoft Certifications, ,MSFT Learn | Microsoft created,IT Pro,,Photo,https://twitter.com/MicrosoftLearn/status/2045306316348895560,Microsoft Learn,,Informational,ASN,5497,260,134,10,22,129,260,1,9,0,493186,0,,,,,4.73,4.73,202604-W3
LinkedIn,"From your first role to leadership, AI can help you learn faster, communicate more clearly, and make better decisions.
This blog shows how business users apply AI at every career stage:
• Early career: ramp up faster, build confidence, and draft clearer work
• Mid-career: scale your impact, align stakeholders, and streamline workflows
• Leadership: spot patterns, pressure-test strategy, and coach more effectively

You’ll also find guidance on AI Skills Navigator, with role-based training to keep building the right skills for what’s next.
👉 Read the blog: https://aka.ms/FY26Q4BusinessUserBlog3_LN",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7454937479587065856,2026-04-28 13:00:00,2026-04-28 13:00:01,,04-28-2026 13:00,Tuesday,13:00,, , ,Blog, ,MSFT Learn | Microsoft created,Biz User,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7454937479587065856,Microsoft Learn,,Informational,Other,5589,168,74,2,9,80,168,2,0,0,1145547,0,,,,,3.01,3.01,202604-W4
X,"PMs, you already do the hard part: clarifying work and making tradeoffs.
Vibe coding just handles the rest.

Here are three tools teams are building:
1. Status generator: notes → RAG, risks, and asks, all ready to send
2. RAID log: risks, dependencies, escalation triggers are always current
3. Workback planner: launch date → critical path + owner checklist",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | Business Users (Universal),https://twitter.com/MicrosoftLearn/status/2047367397472903569,2026-04-23 13:30:00,2026-04-23 13:30:00,,04-23-2026 13:30,Thursday,13:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,Biz User,,Text,https://twitter.com/MicrosoftLearn/status/2047367397472903569,Microsoft Learn,,Educational,ASN,5834,102,84,6,12,0,102,2,3,1,494262,0,,,,,1.75,1.75,202604-W4
Instagram,Some days you want full control. Some days you want it done for you. The cloud gets it. ☁️,SENT,microsoftlearn,INSTAGRAM,Emma Casey,MSFT Learn | AON (Universal),https://www.instagram.com/p/DW2QQKTlGXJ/,2026-04-08 08:00:00,2026-04-08 08:00:06,,04-08-2026 08:00,Wednesday,08:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,General,,Carousel,https://www.instagram.com/p/DW2QQKTlGXJ/,microsoftlearn,,Educational,,5972,122,93,0,4,0,122,0,0,0,123566,0,,,,,2.04,2.04,202604-W2
X,"Agent gone rogue? Check your visibility before blaming the model.
If you can’t explain why your agent made a decision, something’s missing. Start with logs, prompts, and data sources.",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2048039327637131771,2026-04-25 10:00:00,2026-04-25 10:00:01,,04-25-2026 10:00,Saturday,10:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,IT Pro,,Text,https://twitter.com/MicrosoftLearn/status/2048039327637131771,Microsoft Learn,,Educational,,6004,97,79,8,10,0,97,1,6,1,494958,0,,,,,1.62,1.62,202604-W4
LinkedIn,"What if the early warning signs in your team’s workflow were already there, you just didn’t know where to look?

Teams operate differently, which becomes clear in the moments that slow adoption:
• Some employees stop using Copilot after one week
• Certain departments barely use Copilot while others use it daily
• Usage drops before major deadlines

All of these actions reveal patterns. Monitoring AI adoption in your organization shows where friction is building and where support is needed.

Adoption creates value when you see the story behind the numbers, who’s engaging, who’s stuck and how usage changes over time.",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | AON (Universal),https://www.linkedin.com/feed/update/urn:li:share:7452763199705133056,2026-04-22 13:00:00,2026-04-22 13:00:13,,04-22-2026 13:00,Wednesday,13:00,, , ,Copilot, ,MSFT Learn | Microsoft created,Biz User,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7452763199705133056,Microsoft Learn,,Educational,,6024,121,49,1,5,0,121,0,0,1,1140068,0,,,,,2.01,2.01,202604-W4
X,"Basic security protocol still matters. Start here:
• Enable MFA everywhere
• Limit access by default
• Review permissions regularly",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2045125122848075944,2026-04-17 09:00:00,2026-04-17 09:00:00,,04-17-2026 09:00,Friday,09:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,IT Pro,,Text,https://twitter.com/MicrosoftLearn/status/2045125122848075944,Microsoft Learn,,Conversation,,6040,194,165,6,22,0,194,3,3,0,492936,0,,,,,3.21,3.21,202604-W3
X,"MVPs 🤝 building with MCP Servers

A great walkthrough from MVPs Jonah Andersson & Håkan Silfvernagel on using MCP Servers + Microsoft Learn to help AI agents find the right guidance faster.
https://t.co/SLCRJCOb1h",SENT,Microsoft Learn,TWITTER,SprinklrSystem ,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2040085125103292577,2026-04-03 11:12:51,2026-04-03 11:12:51,,04-03-2026 11:12,Friday,11:00,, , ,Other, ,MSFT Learn | Microsoft created,Developer,,Link,https://twitter.com/MicrosoftLearn/status/2040085125103292577,Microsoft Learn,,Informational,Microsoft Learn,6136,79,46,3,7,0,79,0,3,0,483866,0,,,,,1.29,1.29,202604-W1
X,"Need to manage lots of Virtual Machines?
Azure gives you two tools to manage groups of VMs:

1️⃣ Scale sets → For lots of identical VMs
• Auto‑scale up/down
• Built‑in load balancing
• Keeps every VM configured the same

2️⃣ Availability sets → For keeping VMs online
• Spread across different power/network sources
• Staggered maintenance
• Protects you from everything going down at once",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2046578257261109341,2026-04-21 09:14:14,2026-04-21 09:14:14,,04-21-2026 09:14,Tuesday,09:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,General,,Text,https://twitter.com/MicrosoftLearn/status/2046578257261109341,Microsoft Learn,,Educational,,6393,126,104,12,10,0,126,4,8,0,493527,0,,,,,1.97,1.97,202604-W3
X,"Ready to build with AI?
The AI Credentials Accelerator training event delivers focused, expert-led training in:
Copilot Studio agents
AI‑assisted development
Secure, compliant AI with Microsoft 365 Copilot
Build skills you can use now.
👉 Explore training: https://t.co/Jqp74LV3BC https://t.co/NeMmAFgdM4",SENT,Microsoft Learn,TWITTER,SprinklrSystem ,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2045256008709108019,2026-04-17 17:40:06,2026-04-17 17:40:06,,04-17-2026 17:40,Friday,17:00,, , ,Other, ,MSFT Learn | Microsoft created,Developer,,Photo,https://twitter.com/MicrosoftLearn/status/2045256008709108019,Microsoft Learn,,Informational,Microsoft Learn,6431,376,149,6,22,0,376,1,3,2,492936,0,,,,,5.85,5.85,202604-W3
Instagram,Sometimes the simplest solutions are the ones hiding in plain sight.,SENT,microsoftlearn,INSTAGRAM,Emma Casey,MSFT Learn | AON (Universal),https://www.instagram.com/p/DW-qlTtFlJc/,2026-04-11 10:00:00,2026-04-11 10:00:05,,04-11-2026 10:00,Saturday,10:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,General,,Carousel,https://www.instagram.com/p/DW-qlTtFlJc/,microsoftlearn,,Conversation,,6525,99,80,1,4,0,99,0,0,1,124239,0,,,,,1.52,1.52,202604-W2
LinkedIn,"AI skilling doesn’t work when it’s generic. 🎯
This month’s The Spark breaks down what to prioritize for leaders vs. business teams vs. technical teams—with real workflow examples so you can move from experimenting to measurable impact. 💡",SENT,Microsoft Learn,LINKEDIN_COMPANY,SprinklrSystem ,MSFT Learn | AON (Universal),https://www.linkedin.com/feed/update/urn:li:ugcPost:7447016243963985920,2026-04-07 12:00:13,2026-04-07 12:00:13,,04-07-2026 12:00,Tuesday,12:00,, , ,Monthly Newsletter, ,MSFT Learn | Microsoft created,General,,Text,https://www.linkedin.com/feed/update/urn:li:ugcPost:7447016243963985920,Microsoft Learn,,Brand,Other,6577,397,273,25,13,0,397,12,12,1,1121736,0,,,,,6.04,6.04,202604-W1
X,"When should you use an Azure Virtual Machine?
More often than you’d expect.

Use it for:
• Testing & development
• Apps with variable demand
• Extending a datacenter to Azure
• Disaster recovery
• Lift‑and‑shift migrations

If you need control + reliability, virtual machines are the move.",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2048749003798380674,2026-04-27 09:00:00,2026-04-27 09:00:01,,04-27-2026 09:00,Monday,09:00,, , ,Other, ,MSFT Learn | Agency (Dojo) created,General,,Text,https://twitter.com/MicrosoftLearn/status/2048749003798380674,Microsoft Learn,,Educational,,6596,102,85,7,10,0,102,3,4,0,495230,0,,,,,1.55,1.55,202604-W4
